"","year","month","day","date","Brazil","Canada","China","Germany","India","Iran","Italy","Japan","Russia","Saudi Arabia","USA","World"
"439","2016","03","14","20160314","28088768549252567040","57541078348277211136","1.03957176698723e+20","4589836014597812736","24167252689098493952","8920113320110381056","3148287980581748736","3254211799560137216","1.25656345998171e+20","8908196626583635968","58609922729560236032","2681835922795777"
"440","2016","03","15","20160315","27048944024307073024","53275621825137434624","82075852665484754944","742612202009832192","2.2418106931126e+19","9501051519386945536","2542843861030404096","2611066695015096832","1.31486385424799e+20","8578906918469663744","60223315900576407552","2650708994550968"
"441","2016","03","16","20160316","27352292513774161920","55950471522158837760","1.05964209008795e+20","4824385458257967104","21755088204410769408","10335540771951108096","2927162563630682112","4383152742598442496","1.34847399682152e+20","9202536016939157504","60217646233519079424","2667393915770815"
"442","2016","03","17","20160317","27276016540771901440","59234264570159194112","64743330241843126272","4686743046770302976","21716243194363920384","1.0198387307512e+19","3170217651929232896","3993590870501107712","1.30753765333432e+20","9256724825943674880","58852774011383570432","2640340926625292"
"443","2016","03","18","20160318","2.7294136166632e+19","61686335111314939904","93260402870207758336","7687588933371856896","20940011362956763136","10412061183661514752","3456982209121124864","4306042303056979968","1.26585373856729e+20","9282691652387362816","6.0101863197932e+19","2657349184614707"
"444","2016","03","19","20160319","27910475535414329344","60045149775877406720","79232033133029359616","6337259892456057856","24192709247675314176","10573544368826667008","3524930957866580992","3889331794870633984","1.22629561590258e+20","8855450644084465664","5.8571295024686e+19","2655243052353334"
"445","2016","03","20","20160320","28640231418624520192","62900085808886579200","87475605721335906304","3267443996745089536","21361488915601199104","9474351178214578176","2453035912863067136","3604829221014553088","1.23351586706443e+20","9200487104042106880","5.9549630392151e+19","2664853300033764"
"446","2016","03","21","20160321","27515858583089156096","64647663719021101056","8.502931279644e+19","4050253501498306560","2.8834851849344e+19","8781358400830166016","3202817029841380352","3536352191562494976","1.27637605475958e+20","9204112884453363712","64505361991981080576","2668815268770334"
"447","2016","03","22","20160322","26687899041884569600","64344134386367217664","67586162690978676736","1935303383732715520","2.4667531804354e+19","9889035405741608960","2056415324068957184","2867606768268369408","1.25922631329431e+20","9618849482013648896","67931239943531495424","2664346401188116"
"448","2016","03","23","20160323","27495661129383739392","67921104159674318848","74624037879215898624","2682571693962035200","25272408483369459712","9664111396181170176","4090387949151299072","6653662182324655104","1.29315086139797e+20","10255432957546360832","59498442303678775296","2673667069117534"
"449","2016","03","24","20160324","26231264931507707904","66458021088180371456","61057877671480172544","4605267576322682880","25903285457485688832","1.1239791363481e+19","2019681759052097536","2970247322561014272","1.2886352172615e+20","11354379249977917440","63343157298482323456","2679910998014814"
"450","2016","03","25","20160325","26679646186864852992","6.6511941184592e+19","1.06606747833232e+20","NaN","23974803294527803392","10661828565377470464","2875422457848628736","3839154788487162368","1.30061841328289e+20","10691017164168409088","67917978776516624384","2710370509875616"
"451","2016","03","26","20160326","27441712779214159872","71170912358857883648","75785912987491844096","4060739561440914944","26440062775744835584","10450440530821130240","2955318363598545408","4286965724497227264","1.29407620809806e+20","10525139574853582848","67145338709877145600","2694057957820200"
"452","2016","03","27","20160327","27012382104363130880","73183721296569270272","97578218162872827904","3033588524215585280","23399440970820395008","8277720226853630976","2502882323881929216","4287433325008079872","1.32353954281671e+20","10259329791439060992","61565711662857912320","2722181761067401"
"453","2016","03","28","20160328","27840966272427257856","71822981819312242688","88052134544374906880","3934225696596562944","26728589263070740480","8935126001932128256","2073437496211090944","6638693491068108800","1.33965455878566e+20","10167032418459226112","65551830353418903552","2729772985797718"
"454","2016","03","29","20160329","27842000946558337024","74305926990999437312","79106926946441707520","5157668749240372224","23939800544888057856","10112341049221724160","2553825605872241152","3645669610221164032","1.34677547351074e+20","10051738087618191360","68557234562449588224","2748228118591416"
"455","2016","03","30","20160330","26991957650126589952","71629191851020738560","93206653594355761152","5882689690863225856","23866221266269540352","1.0559461499179e+19","2196550464455920640","5849917681729273856","1.38035452245049e+20","9933319210791540736","6.1708563546505e+19","2743399501175580"
"456","2016","03","31","20160331","2.7230630268742e+19","71375322521690234880","84458683945023062016","4562837677608976384","2.2126439490455e+19","11845611270251835392","2035295337886497792","2702919877420646400","1.39455277006585e+20","10370213606268923904","65076622994227879936","2771391358085720"
"457","2016","04","01","20160401","30072989903876374528","71502048709632327680","92616540173418545152","5347070370694898688","20321026892142702592","1.2227825052866e+19","2033403692065706496","3840191380875048960","1.44113660418597e+20","11908572063861540864","63220694754898255872","2756634724924059"
"458","2016","04","02","20160402","2.8736084006713e+19","7.4361887940317e+19","69184528740789682176","4662456197544271872","2.1467098236082e+19","12474692940961755136","1530425956630528000","3122094165758276608","1.41758879565849e+20","11314344535670890496","6.4855440688261e+19","2754241527116889"
"459","2016","04","03","20160403","27970905280248840192","76022005773261832192","69847775737703186432","5380077287441825792","20509626875669913600","11967771694403481600","2493450174064222208","3102447972616469504","1.40568925921449e+20","11051484508030427136","65523236530147926016","2748494953469206"
"460","2016","04","04","20160404","27191771994367574016","7.7677687342858e+19","71772090441877217280","6682861299325408256","23327704829585133568","12536284647458461696","2692828499684183040","4838262208512280576","1.37917673775458e+20","11073838141745432576","68439971081509183488","2775554142936838"
"461","2016","04","05","20160405","27107949612552777728","79024040742892158976","76658719404816678912","8650087859486007296","20817336701220605952","1.1939071138714e+19","2632026932847551488","3158953271896490496","1.4159866789245e+20","11237840498019473408","71335727747846594560","2808184017259340"
"462","2016","04","06","20160406","28783730625752903680","80156857297157423104","66921876621588340736","5545919472286613504","23319818086257586176","11648587475326218240","3288522176291143168","4654272687388526592","1.40565226870879e+20","10312604458083276800","65245301054891499520","2804134779087210"
"463","2016","04","07","20160407","2.8003195813492e+19","81276277235593461760","73834132784822829056","4446817209194148352","21995138187432210432","11666596448813352960","2941638073988093440","2177639885321884928","1.42260460981251e+20","11237830347565299712","66196699545201188864","2828943909752028"
"464","2016","04","08","20160408","NaN","69995956968190124032","98249979168416055296","6278273579199737856","21308898693497364480","11566452463039481856","2484967668918524928","4510476143048598528","1.47734438998574e+20","11035751657146927104","58522087770863362048","2877976402763873"
"465","2016","04","09","20160409","2.7387461277149e+19","8.5471311180973e+19","NaN","NaN","NaN","NaN","NaN","NaN","1.30570688500183e+20","NaN","70887217167320498176","2836432378892252"
"466","2016","04","10","20160410","28717264247507451904","87256930529969733632","88877273031042269184","5312964902310466560","21443404074593562624","11428418201785233408","2712260919553200640","3287683934902253568","1.48160176200391e+20","11115611482482878464","69525303218853150720","2910666764467436"
